Transaction_ID,Date,Time,Customer_ID,Product_ID,Amount,Payment_Type,Country,Merchant_ID,Status
TX16491,2023-05-04,03:58:30,C8709,P99,164.24,PayPal,USA,M2,Refunded
TX16492,2023-05-31,05:10:49,C9146,P32,145.19,PayPal,UK,M16,Cancelled
TX16493,2023-07-10,18:09:13,C5442,P48,458.38,Credit Card,USA,M18,Pending
TX16494,2024-04-15,04:55:23,C2342,P12,128.23,PayPal,Australia,M43,Completed
TX16495,2023-05-17,11:58:15,C1700,P75,266.27,,,M4,Completed
TX16496,2024-02-28,04:24:32,C4888,P11,,PayPal,USA,M14,Pending
TX16497,2024-03-01,13:58:37,C9280,P73,625.66,Debit Card,USA,M32,Chargeback
TX16498,2023-09-10,19:07:28,C8324,P96,421.74,Debit Card,USA,M35,Completed
TX16499,2024-01-10,08:25:51,C2702,P88,69.32,PayPal,Canada,M44,Completed
TX16500,2024-02-10,03:23:46,C8735,P45,462.86,PayPal,USA,M7,Completed
TX16501,2023-11-28,15:48:19,C7761,P66,275.09,,USA,M44,Completed
TX16502,2023-12-14,18:35:50,C7421,P85,249.72,PayPal,UK,M45,Cancelled
TX16503,2023-08-25,08:45:37,C1335,P78,110.99,PayPal,USA,M11,Refunded
TX16504,2024-02-02,14:57:57,C2498,P20,333.3,,USA,M3,Completed
TX16505,2023-08-06,09:34:05,C5009,P74,127.08,,Canada,M37,Completed
TX16506,2023-07-04,17:51:01,C9185,P47,313.06,Debit Card,,M31,Completed
TX16507,2024-04-26,04:32:55,C7030,P59,72.84,,Australia,M21,Refunded
TX16508,2023-11-17,19:46:33,C7184,P84,144.36,PayPal,Canada,M11,Pending
TX16509,2024-01-15,07:59:21,C7006,P47,159.8,Credit Card,,M44,Pending
TX16510,2023-05-05,03:59:57,C6639,P60,890.78,Debit Card,USA,M11,Chargeback
TX16511,2024-02-24,15:45:56,C6125,P24,215.23,Debit Card,Canada,M6,Cancelled
TX16512,2023-05-31,11:48:29,C1897,P75,219.78,PayPal,Canada,M10,Cancelled
TX16513,2024-04-28,03:11:19,C3480,P58,98.53,PayPal,Canada,M21,Refunded
TX16514,2024-03-29,23:36:09,C1799,P12,77.28,PayPal,,M48,Completed
TX16515,2023-10-26,00:55:46,C4549,P97,289.25,Credit Card,USA,M38,Completed
TX16516,2024-04-16,15:32:35,C1771,P29,162.42,,Canada,M33,Chargeback
TX16517,2023-09-23,16:10:09,C1829,P34,65.63,PayPal,Canada,M49,Cancelled
TX16518,2024-03-31,17:13:58,C1577,P81,80.76,Credit Card,Australia,M3,Refunded
TX16519,2023-10-30,09:31:19,C5486,P87,451.2,Debit Card,USA,M41,Pending
TX16520,2023-06-11,05:21:57,C2588,P33,383.75,Debit Card,USA,M44,Completed
TX16521,2024-01-05,18:17:25,C2411,P78,363.98,PayPal,USA,M3,Completed
TX16522,2023-08-30,07:24:03,C8419,P5,72.98,Debit Card,Canada,M42,Chargeback
TX16523,2023-08-23,14:42:47,C3297,P62,451.84,Debit Card,,M31,Cancelled
TX16524,2023-11-25,14:51:22,C5666,P6,278.05,Debit Card,USA,M46,Pending
TX16525,2023-06-21,11:41:45,C6259,P62,157.64,PayPal,Australia,M32,Cancelled
TX16526,2023-06-23,14:17:13,C4410,P70,265.78,PayPal,USA,M11,Pending
TX16527,2024-04-18,08:22:50,C2276,P91,126.87,PayPal,Canada,M38,Pending
TX16528,2024-04-25,22:51:09,C3887,P58,251.61,PayPal,USA,M18,Pending
TX16529,2023-11-27,22:01:28,C3076,P51,101.94,PayPal,Canada,M20,Cancelled
TX16530,2023-11-29,11:06:54,C1815,P56,150.52,PayPal,UK,M48,Completed
TX16531,2024-04-24,13:34:08,C9796,P57,216.12,Debit Card,Australia,M41,Completed
TX16532,2023-05-05,16:35:27,C9229,P31,,Debit Card,Australia,M23,Refunded
TX16533,2023-11-17,22:58:50,C1227,P62,486.44,,USA,M37,Chargeback
TX16534,2024-04-24,16:03:07,C2113,P39,49.49,Debit Card,USA,M40,Refunded
TX16535,2024-04-11,09:09:13,C3546,P67,306.53,Debit Card,USA,M17,Pending
TX16536,2024-02-01,03:04:39,C6527,P95,350.31,,UK,M45,Cancelled
TX16537,2023-05-16,03:45:09,C1431,P20,257.93,PayPal,Canada,M6,Pending
TX16538,2023-07-11,09:21:59,C2157,P35,256.79,,UK,M5,Completed
TX16539,2024-03-01,11:27:36,C1116,P95,195.66,Debit Card,UK,M28,Completed
TX16540,2024-04-27,01:30:44,C6014,P27,79.52,,USA,M35,Refunded
TX16541,2023-11-03,12:16:43,C4642,P19,,Debit Card,Canada,M34,Completed
TX16542,2024-01-21,18:06:46,C2492,P35,169.35,,Australia,M42,Cancelled
TX16543,2023-05-12,12:59:02,C1023,P95,882.19,Credit Card,USA,M23,Chargeback
TX16544,2023-12-28,05:10:24,C2127,P53,205.99,PayPal,,M20,Pending
TX16545,2024-04-10,13:25:47,C2605,P89,220.45,,USA,M43,Pending
TX16546,2023-05-18,09:20:44,C5679,P77,342.19,Debit Card,UK,M47,Completed
TX16547,2023-09-28,18:01:04,C8418,P37,270.07,Debit Card,UK,M26,Cancelled
TX16548,2023-07-07,06:35:22,C5866,P15,261.85,PayPal,USA,M42,Cancelled
TX16549,2023-08-15,20:51:48,C9141,P84,292.35,Debit Card,UK,M23,Chargeback
TX16550,2023-08-03,04:45:31,C4409,P28,361.31,,USA,M42,Pending
TX16551,2024-03-02,14:49:11,C2125,P18,796.25,PayPal,UK,M45,Chargeback
TX16552,2023-05-25,17:54:53,C1035,P76,,Credit Card,UK,M41,Chargeback
TX16553,2024-03-19,05:55:58,C2526,P39,235.26,Credit Card,USA,M47,Completed
TX16554,2023-12-12,04:15:52,C5820,P16,55.05,Debit Card,Canada,M1,Refunded
TX16555,2023-09-28,16:03:40,C9498,P82,101.63,PayPal,Canada,M43,Pending
TX16556,2023-10-25,03:53:11,C4696,P92,445.54,Credit Card,USA,M20,Pending
TX16557,2024-03-18,01:45:34,C2999,P89,200.34,Debit Card,USA,M25,Refunded
TX16558,2023-10-04,13:33:23,C1685,P40,82.2,PayPal,Canada,M48,Completed
TX16559,2023-07-23,09:33:44,C1659,P13,157.5,,Australia,M2,Completed
TX16560,2023-08-28,18:10:15,C6649,P82,377.61,PayPal,USA,M9,Completed
TX16561,2023-11-11,01:57:07,C6463,P37,426.66,Debit Card,USA,M42,Completed
TX16562,2024-01-26,21:55:45,C6047,P65,173.09,Credit Card,USA,M39,Refunded
TX16563,2023-08-20,19:50:19,C8525,P77,64.63,PayPal,UK,M43,Chargeback
TX16564,2023-07-20,09:19:54,C9020,P7,266.27,,USA,M6,Pending
TX16565,2023-11-26,23:07:57,C5493,P92,465.31,,USA,M13,Completed
TX16566,2024-02-03,06:11:36,C6589,P80,,PayPal,UK,M6,Refunded
TX16567,2023-07-24,22:22:32,C1253,P42,40.79,Credit Card,UK,M27,Pending
TX16568,2023-05-15,01:02:58,C7398,P77,,Debit Card,USA,M26,Chargeback
TX16569,2023-12-12,13:57:21,C5124,P37,131.51,Credit Card,UK,M25,Completed
TX16570,2023-12-12,02:33:39,C4188,P45,160.59,PayPal,UK,M2,Pending
TX16571,2024-02-28,04:46:29,C5585,P11,470.36,PayPal,USA,M49,Cancelled
TX16572,2024-03-31,00:07:51,C8486,P92,316.83,Debit Card,,M46,Completed
TX16573,2023-06-23,12:20:16,C1633,P34,153.23,PayPal,Canada,M14,Pending
TX16574,2023-07-04,03:10:45,C5507,P56,244.91,,USA,M49,Chargeback
TX16575,2023-10-08,04:21:01,C2805,P62,213.23,PayPal,Canada,M16,Pending
TX16576,2023-07-24,07:07:12,C2756,P76,275.36,Debit Card,Australia,M46,Completed
TX16577,2023-06-21,08:39:03,C1378,P54,473.21,Debit Card,USA,M30,Chargeback
TX16578,2023-06-22,03:30:52,C3710,P68,365.39,PayPal,USA,M8,Cancelled
TX16579,2023-07-29,09:54:44,C4112,P67,113.03,Credit Card,UK,M7,Chargeback
TX16580,2023-10-14,07:02:40,C1429,P24,78.51,Credit Card,Canada,M11,Cancelled
TX16581,2023-05-25,11:51:04,C7801,P98,69.6,Debit Card,,M9,Completed
TX16582,2024-02-02,01:00:06,C1834,P59,214.65,Credit Card,Canada,M23,Completed
TX16583,2023-08-10,08:47:41,C1531,P78,307.31,Credit Card,USA,M23,Completed
TX16584,2023-11-06,13:16:10,C6155,P16,164.98,,UK,M40,Pending
TX16585,2023-12-13,20:58:09,C5508,P3,35.2,Debit Card,UK,M28,Refunded
TX16586,2023-11-04,11:10:44,C9822,P81,76.01,Debit Card,UK,M11,Completed
TX16587,2023-08-03,16:06:31,C5693,P88,270.1,PayPal,USA,M18,Completed
TX16588,2024-01-01,16:06:06,C7217,P40,401.36,Credit Card,USA,M7,Cancelled
TX16589,2024-01-30,11:09:33,C3930,P22,210.29,Credit Card,Canada,M7,Completed
TX16590,2024-02-29,01:09:32,C5790,P11,124.73,PayPal,UK,M50,Pending
TX16591,2023-06-09,13:04:37,C8446,P71,368.63,Debit Card,USA,M9,Completed
TX16592,2024-02-12,14:24:35,C8174,P85,679.69,Debit Card,USA,M5,Chargeback
TX16593,2024-03-14,21:59:46,C7840,P81,,Debit Card,Canada,M10,Cancelled
TX16594,2023-08-21,00:03:26,C2396,P79,126.68,PayPal,,M16,Cancelled
TX16595,2023-05-05,11:23:33,C4624,P51,427.77,Debit Card,USA,M32,Cancelled
TX16596,2024-02-03,13:29:47,C9717,P95,349.5,Credit Card,USA,M30,Completed
TX16597,2023-08-17,00:47:38,C3892,P80,464.97,Credit Card,USA,M48,Completed
TX16598,2023-07-31,04:12:29,C9317,P92,293.64,Credit Card,Australia,M24,Cancelled
TX16599,2024-03-21,10:05:58,C5904,P70,164.77,Debit Card,UK,M37,Completed
TX16600,2023-10-20,01:22:22,C5919,P49,86.74,Debit Card,UK,M18,Pending
TX16601,2023-08-20,17:21:18,C9018,P78,282.3,PayPal,UK,M25,Chargeback
TX16602,2024-04-16,20:20:38,C3277,P43,403.33,Debit Card,USA,M38,Pending
TX16603,2023-07-14,19:15:51,C2011,P52,249.97,Credit Card,Canada,M36,Cancelled
TX16604,2023-06-16,05:39:02,C3263,P59,34.42,PayPal,UK,M27,Cancelled
TX16605,2023-11-05,16:58:28,C5577,P43,438.3,PayPal,USA,M8,Completed
TX16606,2023-11-03,09:25:42,C8684,P59,588.9,Credit Card,USA,M18,Chargeback
TX16607,2023-12-23,17:01:45,C6807,P84,136.64,PayPal,UK,M25,Completed
TX16608,2023-11-12,11:58:32,C9863,P31,255.3,Credit Card,Australia,M11,Chargeback
TX16609,2023-09-09,04:31:48,C4694,P15,552.0,PayPal,USA,M9,Chargeback
TX16610,2023-10-04,22:31:27,C2350,P51,61.04,Debit Card,Canada,M20,Pending
TX16611,2023-07-27,23:36:06,C5552,P62,549.02,Credit Card,Canada,M12,Chargeback
TX16612,2023-07-23,13:14:16,C4502,P2,212.11,Credit Card,USA,M21,Completed
TX16613,2024-03-01,18:23:21,C8055,P55,143.26,Debit Card,USA,M15,Refunded
TX16614,2023-07-30,23:37:13,C2120,P20,249.48,,USA,M23,Refunded
TX16615,2023-08-10,01:06:55,C4485,P63,151.04,,Canada,M4,Pending
TX16616,2023-05-13,11:28:15,C7498,P55,220.1,PayPal,USA,M49,Cancelled
TX16617,2024-01-12,08:35:04,C2487,P6,753.71,Debit Card,,M28,Chargeback
TX16618,2023-09-19,07:08:05,C9812,P46,188.61,PayPal,UK,M6,Completed
TX16619,2023-09-29,19:37:01,C3389,P68,134.69,Credit Card,Canada,M33,Refunded
TX16620,2023-11-23,04:14:24,C6503,P93,423.35,,USA,M43,Completed
TX16621,2023-11-14,02:33:05,C1453,P93,26.57,Debit Card,UK,M50,Refunded
TX16622,2023-10-04,07:00:37,C4638,P35,86.81,PayPal,UK,M4,Pending
TX16623,2024-04-12,05:05:22,C4712,P91,306.7,,UK,M32,Pending
TX16624,2024-03-12,03:38:18,C9798,P44,139.4,,Canada,M5,Refunded
TX16625,2024-01-06,10:49:40,C6789,P39,433.31,,USA,M44,Completed
TX16626,2023-05-05,13:42:17,C3862,P48,329.92,Debit Card,Canada,M48,Completed
TX16627,2023-08-06,21:03:58,C4941,P29,212.17,PayPal,UK,M17,Cancelled
TX16628,2023-05-10,02:07:09,C4105,P85,258.08,Debit Card,UK,M13,Refunded
TX16629,2023-09-08,00:06:35,C5271,P92,191.51,PayPal,UK,M9,Chargeback
TX16630,2023-07-09,09:35:14,C1307,P18,53.97,PayPal,UK,M11,Pending
TX16631,2023-06-15,23:00:58,C4850,P39,204.75,PayPal,USA,M29,Completed
TX16632,2023-12-04,23:59:10,C6820,P83,189.42,PayPal,UK,M3,Cancelled
TX16633,2024-01-13,18:43:31,C9427,P98,103.81,Debit Card,UK,M25,Refunded
TX16634,2023-06-04,05:20:40,C9289,P63,147.25,PayPal,UK,M16,Cancelled
TX16635,2024-02-19,03:13:50,C2867,P21,233.02,PayPal,,M40,Pending
TX16636,2024-03-11,12:55:29,C7362,P91,100.29,Credit Card,Australia,M3,Refunded
TX16637,2023-11-26,03:04:07,C5508,P30,93.89,PayPal,UK,M46,Cancelled
TX16638,2024-02-08,21:57:03,C4438,P24,484.82,Credit Card,USA,M49,Pending
TX16639,2024-03-14,06:23:04,C6401,P49,164.0,,UK,M8,Cancelled
TX16640,2023-08-14,05:36:39,C6567,P28,139.56,,Canada,M30,Pending
TX16641,2023-10-17,10:11:55,C5045,P45,95.66,Credit Card,Canada,M50,Completed
TX16642,2023-10-17,12:48:51,C7677,P41,217.06,PayPal,UK,M28,Cancelled
TX16643,2023-07-15,00:20:20,C8219,P82,62.34,Credit Card,,M3,Completed
TX16644,2023-10-26,17:59:41,C7266,P71,218.77,Credit Card,USA,M46,Completed
TX16645,2023-10-21,09:02:01,C8355,P10,68.31,Debit Card,UK,M41,Pending
TX16646,2023-10-04,04:39:48,C9819,P21,148.55,PayPal,Canada,M23,Completed
TX16647,2023-11-14,17:55:34,C5471,P80,175.67,Debit Card,Canada,M1,Refunded
TX16648,2023-07-25,20:53:25,C2891,P54,,Debit Card,UK,M32,Completed
TX16649,2023-06-16,05:08:55,C8410,P38,169.21,PayPal,Canada,M10,Pending
TX16650,2023-07-29,17:54:34,C1433,P4,340.64,PayPal,USA,M30,Completed
TX16651,2023-10-01,10:34:37,C9579,P27,203.36,PayPal,Canada,M31,Completed
TX16652,2023-07-29,19:26:09,C5629,P61,380.07,Debit Card,USA,M12,Pending
TX16653,2023-05-06,02:00:27,C8461,P27,129.98,Debit Card,USA,M14,Refunded
TX16654,2023-08-30,00:39:11,C1776,P63,142.34,Credit Card,USA,M9,Refunded
TX16655,2023-06-10,11:44:55,C4646,P30,275.22,PayPal,UK,M15,Pending
TX16656,2024-03-14,20:01:31,C8735,P82,412.46,PayPal,USA,M17,Completed
TX16657,2024-01-30,18:09:28,C3601,P93,246.95,PayPal,USA,M10,Completed
TX16658,2024-04-27,00:06:08,C9097,P44,465.51,,USA,M2,Pending
TX16659,2023-09-02,04:50:53,C6182,P8,395.47,Credit Card,USA,M21,Pending
TX16660,2023-08-03,23:28:57,C5675,P32,,Debit Card,UK,M10,Chargeback
TX16661,2023-08-24,13:35:34,C7110,P71,405.04,,UK,M15,Chargeback
TX16662,2024-04-13,05:07:54,C5707,P27,147.05,Credit Card,USA,M5,Refunded
TX16663,2023-06-26,15:16:40,C7135,P37,148.67,Credit Card,Canada,M41,Chargeback
TX16664,2024-01-05,07:16:17,C1642,P79,128.59,Credit Card,Canada,M23,Pending
TX16665,2024-04-16,01:30:33,C8131,P72,138.63,PayPal,Canada,M47,Pending
TX16666,2024-02-02,20:14:54,C2065,P97,88.0,Credit Card,USA,M14,Refunded
TX16667,2023-10-14,01:56:16,C1714,P97,178.81,Credit Card,Canada,M27,Chargeback
TX16668,2023-07-26,20:19:02,C1869,P8,462.82,Debit Card,,M19,Completed
TX16669,2024-03-11,01:30:24,C1348,P40,456.07,PayPal,USA,M8,Pending
TX16670,2024-01-18,23:19:06,C9024,P87,313.74,Debit Card,USA,M10,Chargeback
TX16671,2024-02-03,08:27:46,C5156,P27,184.8,PayPal,Canada,M22,Pending
TX16672,2024-04-02,03:05:57,C6754,P96,,Credit Card,USA,M8,Pending
TX16673,2023-10-02,21:23:45,C6555,P60,635.73,Debit Card,USA,M17,Chargeback
TX16674,2024-01-06,01:28:11,C2151,P21,295.16,PayPal,USA,M48,Pending
TX16675,2023-09-10,05:51:47,C3535,P82,96.4,Credit Card,Canada,M50,Completed
TX16676,2024-02-23,11:26:13,C3397,P63,512.59,Credit Card,UK,M30,Chargeback
TX16677,2023-06-23,03:00:45,C2876,P45,357.62,,USA,M6,Completed
TX16678,2023-11-13,13:40:30,C3108,P3,15.9,Credit Card,UK,M1,Refunded
TX16679,2023-12-18,17:01:41,C3407,P90,65.36,Credit Card,UK,M38,Refunded
TX16680,2023-06-30,07:34:09,C8488,P77,249.48,Credit Card,UK,M37,Cancelled
TX16681,2023-08-29,17:32:49,C7501,P91,,Credit Card,USA,M12,Chargeback
TX16682,2023-10-12,12:32:07,C6264,P21,166.45,PayPal,Canada,M10,Cancelled
TX16683,2024-03-18,15:17:51,C6079,P46,497.7,,USA,M14,Cancelled
TX16684,2024-03-22,20:47:23,C1492,P60,96.44,PayPal,UK,M16,Pending
TX16685,2024-02-27,08:39:11,C1770,P29,388.35,Credit Card,USA,M15,Cancelled
TX16686,2023-09-30,03:31:02,C5384,P80,265.84,Credit Card,USA,M30,Refunded
TX16687,2023-05-27,20:23:21,C5395,P84,362.55,PayPal,USA,M5,Pending
TX16688,2023-09-10,02:18:39,C9134,P95,293.11,Credit Card,UK,M7,Chargeback
TX16689,2024-02-18,02:13:44,C9170,P49,276.9,Credit Card,USA,M25,Cancelled
TX16690,2023-06-04,05:06:07,C2085,P20,113.53,Debit Card,,M13,Pending
TX16691,2023-11-08,16:06:05,C6637,P53,223.44,Credit Card,USA,M29,Pending
TX16692,2023-09-04,15:02:32,C1441,P34,,Credit Card,UK,M21,Chargeback
TX16693,2023-09-07,13:27:39,C4308,P27,120.17,Debit Card,Canada,M49,Refunded
TX16694,2023-07-14,20:27:09,C2246,P23,99.72,Credit Card,UK,M36,Pending
TX16695,2023-12-23,08:18:20,C7591,P69,196.34,PayPal,Canada,M31,Completed
TX16696,2024-03-21,09:43:25,C9559,P80,,PayPal,UK,M7,Completed
TX16697,2024-02-17,08:06:30,C1735,P87,577.65,PayPal,USA,M9,Chargeback
TX16698,2023-10-15,01:19:07,C5198,P69,310.15,PayPal,Canada,M26,Completed
TX16699,2023-07-17,05:20:32,C7585,P57,302.52,Debit Card,USA,M17,Cancelled
TX16700,2023-07-12,22:27:35,C5372,P9,,PayPal,UK,M12,Cancelled
TX16701,2024-01-19,07:43:28,C8789,P33,88.21,Debit Card,Canada,M40,Refunded
TX16702,2023-12-21,12:36:05,C8993,P16,414.93,Debit Card,USA,M15,Pending
TX16703,2024-01-16,23:08:32,C7535,P80,105.02,,USA,M40,Refunded
TX16704,2023-08-04,12:42:16,C5521,P6,149.19,Debit Card,UK,M14,Completed
TX16705,2024-02-29,15:11:41,C8984,P7,57.36,Debit Card,Canada,M46,Pending
TX16706,2023-05-12,22:32:07,C3983,P66,190.28,Debit Card,Australia,M4,Chargeback
TX16707,2023-05-11,16:25:58,C9454,P52,43.64,PayPal,UK,M31,Completed
TX16708,2024-03-10,08:59:28,C8752,P59,154.27,Credit Card,UK,M26,Completed
TX16709,2023-07-17,04:46:29,C7434,P35,66.49,Debit Card,Australia,M24,Refunded
TX16710,2023-08-23,21:59:09,C3197,P76,460.55,PayPal,USA,M34,Cancelled
TX16711,2023-09-17,22:36:54,C3797,P42,452.15,PayPal,USA,M36,Completed
TX16712,2023-12-03,16:33:35,C8647,P5,159.09,Debit Card,Canada,M13,Completed
TX16713,2023-11-16,22:06:04,C6137,P57,163.9,,Canada,M17,Completed
TX16714,2023-08-23,03:24:41,C8121,P29,45.45,Debit Card,Canada,M23,Refunded
TX16715,2023-09-20,00:04:34,C9615,P30,99.48,,UK,M31,Completed
TX16716,2023-11-22,19:40:19,C3683,P55,419.7,,USA,M30,Cancelled
TX16717,2024-01-15,03:39:22,C3288,P34,113.29,Credit Card,,M42,Pending
TX16718,2023-10-03,15:10:52,C5777,P39,408.14,Debit Card,USA,M43,Pending
TX16719,2024-01-16,04:58:10,C7284,P49,325.93,Debit Card,USA,M7,Pending
TX16720,2023-10-19,17:54:48,C2855,P75,273.29,Credit Card,Canada,M49,Chargeback
TX16721,2024-03-16,13:49:21,C8070,P9,356.19,PayPal,USA,M40,Pending
TX16722,2023-11-29,14:41:35,C5575,P23,279.33,PayPal,Canada,M42,Pending
TX16723,2024-03-28,21:15:50,C9185,P49,224.37,Credit Card,UK,M38,Pending
TX16724,2023-11-16,14:08:25,C3109,P22,318.17,Debit Card,UK,M36,Completed
TX16725,2023-05-11,23:31:57,C8017,P23,302.93,,USA,M1,Cancelled
TX16726,2024-02-10,15:59:05,C3514,P85,365.74,Credit Card,USA,M23,Pending
TX16727,2023-08-25,11:32:20,C7865,P30,201.25,Debit Card,USA,M41,Refunded
TX16728,2023-09-20,05:06:21,C6733,P78,132.14,Credit Card,Australia,M23,Chargeback
TX16729,2023-09-09,00:52:37,C1612,P54,47.0,Credit Card,Canada,M16,Pending
TX16730,2023-05-20,22:59:04,C4336,P97,104.71,Debit Card,UK,M10,Refunded
TX16731,2023-12-03,12:34:56,C4608,P89,229.79,Debit Card,USA,M25,Refunded
TX16732,2024-04-10,09:17:10,C9767,P86,102.01,Debit Card,Australia,M5,Cancelled
TX16733,2023-10-24,15:20:05,C8128,P60,,PayPal,USA,M40,Completed
TX16734,2023-12-26,20:18:20,C5293,P46,440.96,Debit Card,USA,M16,Completed
TX16735,2024-03-19,19:06:02,C5726,P16,33.06,Debit Card,UK,M31,Refunded
TX16736,2023-07-12,18:15:18,C1312,P93,69.31,Debit Card,Australia,M34,Pending
TX16737,2023-09-22,18:23:39,C6878,P45,,Credit Card,USA,M14,Completed
TX16738,2023-09-30,13:44:07,C5306,P34,321.42,PayPal,USA,M46,Completed
TX16739,2023-06-13,01:07:01,C7753,P87,28.16,,Australia,M44,Refunded
TX16740,2023-12-11,10:52:04,C3796,P12,385.59,Debit Card,USA,M18,Completed
TX16741,2023-08-20,06:34:15,C8163,P55,218.58,PayPal,USA,M5,Pending
TX16742,2024-05-01,21:30:30,C3497,P87,69.43,Credit Card,UK,M14,Refunded
TX16743,2023-08-08,08:42:28,C8915,P87,327.28,Credit Card,Canada,M9,Cancelled
TX16744,2023-12-21,04:35:35,C7591,P95,338.65,Credit Card,UK,M23,Chargeback
TX16745,2023-05-18,20:24:57,C2880,P62,199.23,PayPal,Australia,M40,Pending
TX16746,2023-09-27,03:04:38,C5942,P5,223.81,Debit Card,UK,M18,Pending
TX16747,2023-06-16,02:52:59,C7928,P55,323.09,Credit Card,USA,M6,Pending
TX16748,2023-12-10,11:37:21,C6077,P28,58.53,PayPal,Australia,M28,Pending
TX16749,2023-09-08,11:58:46,C8326,P56,39.13,Debit Card,UK,M48,Pending
TX16750,2024-04-01,16:13:37,C3990,P47,480.07,Debit Card,USA,M38,Chargeback
TX16751,2023-09-11,03:36:48,C4827,P100,98.03,,UK,M34,Refunded
TX16752,2023-12-25,17:57:20,C9511,P37,337.61,,USA,M36,Pending
TX16753,2024-01-31,19:54:27,C9760,P27,498.05,Debit Card,USA,M42,Completed
TX16754,2023-12-05,22:28:17,C1527,P48,357.35,Debit Card,USA,M42,Pending
TX16755,2023-10-13,06:41:28,C8525,P97,,Debit Card,UK,M43,Refunded
TX16756,2024-01-20,18:05:10,C7055,P71,194.19,Debit Card,Canada,M41,Chargeback
TX16757,2023-05-08,23:35:25,C7421,P85,80.91,Debit Card,UK,M32,Refunded
TX16758,2023-11-21,17:33:18,C9768,P59,266.96,PayPal,Australia,M41,Pending
TX16759,2023-07-27,12:26:14,C6006,P1,248.2,Debit Card,,M47,Completed
TX16760,2023-09-12,13:04:55,C2769,P98,200.42,Debit Card,USA,M43,Pending
TX16761,2023-06-23,22:06:33,C2670,P23,340.9,Debit Card,USA,M19,Refunded
TX16762,2023-06-16,23:09:28,C1257,P26,275.78,Credit Card,USA,M33,Cancelled
TX16763,2024-01-08,12:39:58,C7001,P67,216.35,Debit Card,USA,M17,Completed
TX16764,2023-12-04,03:39:38,C2656,P30,170.27,,Canada,M8,Cancelled
TX16765,2024-03-12,04:49:45,C7765,P32,38.48,PayPal,Australia,M6,Cancelled
TX16766,2023-05-22,18:29:05,C7760,P90,38.58,Debit Card,Australia,M44,Refunded
TX16767,2023-10-08,01:04:23,C3798,P7,228.0,PayPal,USA,M15,Refunded
TX16768,2023-11-19,18:34:28,C9637,P43,320.52,Debit Card,Canada,M48,Chargeback
TX16769,2023-10-07,08:27:09,C2807,P62,252.37,PayPal,USA,M44,Pending
TX16770,2023-06-01,23:27:02,C2031,P87,596.79,Credit Card,USA,M5,Chargeback
TX16771,2023-05-07,20:04:05,C5208,P63,473.0,,Canada,M18,Chargeback
TX16772,2024-02-09,16:35:08,C7904,P81,123.76,Debit Card,UK,M47,Refunded
TX16773,2023-11-22,18:34:04,C1821,P25,237.74,PayPal,USA,M25,Completed
TX16774,2023-12-01,21:20:18,C9813,P95,177.83,,UK,M48,Pending
TX16775,2023-07-27,21:25:32,C7773,P80,330.3,PayPal,USA,M36,Completed
TX16776,2024-04-19,16:48:05,C8948,P1,512.02,Credit Card,Canada,M41,Chargeback
TX16777,2023-06-14,00:34:41,C3456,P11,337.85,Debit Card,UK,M21,Completed
TX16778,2023-07-13,04:08:23,C7789,P34,93.8,Debit Card,Australia,M49,Refunded
TX16779,2024-02-01,07:33:48,C4824,P63,429.86,,USA,M32,Pending
TX16780,2023-09-12,12:50:35,C2935,P51,488.92,Debit Card,USA,M31,Cancelled
TX16781,2024-02-12,08:02:38,C6254,P36,176.44,Credit Card,UK,M23,Cancelled
TX16782,2023-12-09,13:54:00,C2096,P78,222.34,PayPal,UK,M5,Completed
TX16783,2024-01-11,14:13:46,C7827,P11,210.11,Credit Card,USA,M18,Refunded
TX16784,2023-11-02,09:43:04,C2114,P63,,Credit Card,Canada,M19,Chargeback
TX16785,2024-02-09,23:58:28,C9235,P61,20.54,PayPal,Canada,M40,Refunded
TX16786,2023-08-20,16:36:42,C6289,P30,471.07,Debit Card,Australia,M23,Chargeback
TX16787,2023-10-10,21:40:29,C7098,P84,80.41,Debit Card,Canada,M47,Refunded
TX16788,2023-12-24,04:02:31,C6206,P97,138.22,Debit Card,Canada,M42,Completed
TX16789,2023-11-17,22:30:05,C1353,P43,,Credit Card,UK,M34,Chargeback
TX16790,2023-05-04,13:42:43,C1157,P72,64.13,Debit Card,Canada,M29,Pending
TX16791,2023-07-16,17:54:13,C3430,P75,361.61,Debit Card,USA,M13,Pending
TX16792,2023-09-24,01:00:29,C4948,P78,231.61,Debit Card,USA,M10,Completed
TX16793,2023-05-19,23:15:41,C5070,P6,269.6,Debit Card,USA,M32,Completed
TX16794,2024-02-27,17:33:36,C2028,P4,144.44,PayPal,UK,M27,Completed
TX16795,2023-08-11,21:44:23,C3784,P83,746.74,Debit Card,USA,M2,Chargeback
TX16796,2023-10-12,10:53:00,C3210,P35,,Debit Card,Australia,M11,Refunded
TX16797,2023-06-02,07:52:30,C1463,P78,370.28,PayPal,USA,M47,Completed
TX16798,2024-03-16,16:21:31,C6298,P37,369.46,Debit Card,USA,M26,Completed
TX16799,2023-09-19,19:50:52,C6141,P1,96.82,Credit Card,UK,M42,Refunded
TX16800,2023-09-19,04:28:44,C3923,P74,450.54,PayPal,USA,M47,Chargeback
TX16801,2023-12-27,16:28:30,C7261,P7,137.05,Debit Card,USA,M23,Refunded
