,transaction_id,date,time,customer_id,product_id,amount,payment_type,country,merchant_id,status,exchange_rate,total_usd,date_time,year,month,day,dow,hour,is_weekend
5900,TX15900,2024-04-01,22:02:17,C1138,P20,77.64,Credit Card,,M21,Completed,1.0,77.64,2024-04-01 22:02:17,2024,4,1,0,22,0
5901,TX15901,2023-10-01,10:33:37,C3040,P73,67.76,Debit Card,UK,M7,Refunded,1.25,84.7,2023-10-01 10:33:37,2023,10,1,6,10,1
5902,TX15902,2023-07-13,23:12:21,C9418,P87,299.49,Debit Card,USA,M47,Completed,1.0,299.49,2023-07-13 23:12:21,2023,7,13,3,23,0
5903,TX15903,2024-04-15,15:14:06,C6505,P82,478.77,Debit Card,USA,M33,Pending,1.0,478.77,2024-04-15 15:14:06,2024,4,15,0,15,0
5904,TX15904,2024-02-27,14:37:12,C2048,P12,182.61,Credit Card,USA,M20,Refunded,1.0,182.61,2024-02-27 14:37:12,2024,2,27,1,14,0
5905,TX15905,2023-08-13,07:04:33,C4816,P75,92.32,Debit Card,UK,M13,Refunded,1.25,115.39999999999999,2023-08-13 07:04:33,2023,8,13,6,7,1
5906,TX15906,2023-10-17,07:37:39,C6598,P63,152.45,Debit Card,UK,M21,Pending,1.25,190.5625,2023-10-17 07:37:39,2023,10,17,1,7,0
5907,TX15907,2024-04-10,03:26:35,C7387,P78,72.68,PayPal,Canada,M1,Completed,0.73,53.056400000000004,2024-04-10 03:26:35,2024,4,10,2,3,0
5908,TX15908,2024-04-23,04:38:12,C9501,P77,452.17,PayPal,USA,M39,Pending,1.0,452.17,2024-04-23 04:38:12,2024,4,23,1,4,0
5909,TX15909,2024-04-05,17:21:14,C9449,P3,293.77,PayPal,USA,M29,Pending,1.0,293.77,2024-04-05 17:21:14,2024,4,5,4,17,0
5910,TX15910,2023-08-27,05:52:14,C1200,P48,151.34,Credit Card,UK,M17,Completed,1.25,189.175,2023-08-27 05:52:14,2023,8,27,6,5,1
5911,TX15911,2024-02-03,05:41:44,C2483,P52,157.32,PayPal,Australia,M5,Completed,0.65,102.258,2024-02-03 05:41:44,2024,2,3,5,5,1
5912,TX15912,2023-05-14,07:15:13,C4251,P22,40.83,Credit Card,Canada,M44,Chargeback,0.73,29.805899999999998,2023-05-14 07:15:13,2023,5,14,6,7,1
5913,TX15913,2023-07-06,02:52:06,C7625,P27,68.36,PayPal,UK,M29,Completed,1.25,85.45,2023-07-06 02:52:06,2023,7,6,3,2,0
5914,TX15914,2023-05-29,07:57:50,C2508,P63,275.8,,UK,M37,Completed,1.25,344.75,2023-05-29 07:57:50,2023,5,29,0,7,0
5915,TX15915,2024-03-24,23:27:56,C1875,P35,245.76,Debit Card,USA,M27,Refunded,1.0,245.76,2024-03-24 23:27:56,2024,3,24,6,23,1
5916,TX15916,2024-04-09,05:00:33,C7107,P13,257.12,Debit Card,,M36,Chargeback,1.0,257.12,2024-04-09 05:00:33,2024,4,9,1,5,0
5917,TX15917,2024-03-30,01:04:06,C5751,P39,174.82,Debit Card,UK,M11,Completed,1.25,218.52499999999998,2024-03-30 01:04:06,2024,3,30,5,1,1
5918,TX15918,2024-02-12,01:02:08,C2588,P95,368.04,Credit Card,USA,M19,Pending,1.0,368.04,2024-02-12 01:02:08,2024,2,12,0,1,0
5919,TX15919,2024-04-11,10:17:10,C8622,P92,232.1,,UK,M42,Completed,1.25,290.125,2024-04-11 10:17:10,2024,4,11,3,10,0
5920,TX15920,2023-06-04,09:43:08,C6205,P3,106.62,PayPal,USA,M12,Refunded,1.0,106.62,2023-06-04 09:43:08,2023,6,4,6,9,1
5921,TX15921,2024-04-09,17:38:09,C1657,P7,160.72,Debit Card,Australia,M44,Pending,0.65,104.468,2024-04-09 17:38:09,2024,4,9,1,17,0
5922,TX15922,2023-05-04,13:21:27,C7355,P59,486.32,PayPal,USA,M9,Completed,1.0,486.32,2023-05-04 13:21:27,2023,5,4,3,13,0
5923,TX15923,2023-06-25,19:07:54,C4011,P93,104.88,Credit Card,UK,M14,Completed,1.25,131.1,2023-06-25 19:07:54,2023,6,25,6,19,1
5924,TX15924,2024-02-28,21:48:58,C7999,P62,237.76,PayPal,USA,M30,Completed,1.0,237.76,2024-02-28 21:48:58,2024,2,28,2,21,0
5925,TX15925,2023-06-26,10:49:11,C5881,P30,51.08,Credit Card,Canada,M5,Completed,0.73,37.288399999999996,2023-06-26 10:49:11,2023,6,26,0,10,0
5926,TX15926,2023-09-13,09:51:13,C8763,P51,269.93,Credit Card,Canada,M5,Chargeback,0.73,197.0489,2023-09-13 09:51:13,2023,9,13,2,9,0
5927,TX15927,2024-03-16,05:51:05,C5012,P13,97.43,Debit Card,UK,M10,Pending,1.25,121.78750000000001,2024-03-16 05:51:05,2024,3,16,5,5,1
5928,TX15928,2023-08-18,09:11:48,C9099,P89,106.92,Debit Card,UK,M6,Refunded,1.25,133.65,2023-08-18 09:11:48,2023,8,18,4,9,0
5929,TX15929,2024-01-23,07:07:57,C8661,P47,74.48,PayPal,,M7,Cancelled,1.0,74.48,2024-01-23 07:07:57,2024,1,23,1,7,0
5930,TX15930,2023-12-11,03:15:12,C9621,P69,277.05,Credit Card,USA,M36,Cancelled,1.0,277.05,2023-12-11 03:15:12,2023,12,11,0,3,0
5931,TX15931,2024-02-04,21:01:52,C4104,P85,176.27,Debit Card,USA,M20,Refunded,1.0,176.27,2024-02-04 21:01:52,2024,2,4,6,21,1
5932,TX15932,2023-08-11,04:08:20,C2636,P30,406.2,PayPal,USA,M9,Cancelled,1.0,406.2,2023-08-11 04:08:20,2023,8,11,4,4,0
5933,TX15933,2023-08-17,15:49:20,C3829,P23,191.03,,Australia,M50,Pending,0.65,124.1695,2023-08-17 15:49:20,2023,8,17,3,15,0
5934,TX15934,2023-11-18,00:10:19,C3444,P61,922.37,Debit Card,USA,M27,Chargeback,1.0,922.37,2023-11-18 00:10:19,2023,11,18,5,0,1
5935,TX15935,2023-05-13,08:17:57,C3863,P66,198.97,Debit Card,Canada,M4,Completed,0.73,145.2481,2023-05-13 08:17:57,2023,5,13,5,8,1
5936,TX15936,2023-06-22,19:23:32,C7437,P27,420.65,Debit Card,UK,M5,Chargeback,1.25,525.8125,2023-06-22 19:23:32,2023,6,22,3,19,0
5937,TX15937,2023-10-10,04:18:22,C8604,P74,110.88,,USA,M37,Refunded,1.0,110.88,2023-10-10 04:18:22,2023,10,10,1,4,0
5938,TX15938,2024-04-25,18:18:11,C5536,P92,150.22,Debit Card,USA,M16,Refunded,1.0,150.22,2024-04-25 18:18:11,2024,4,25,3,18,0
5939,TX15939,2023-05-20,17:41:31,C5721,P86,338.47,PayPal,USA,M20,Completed,1.0,338.47,2023-05-20 17:41:31,2023,5,20,5,17,1
5940,TX15940,2023-05-15,14:06:15,C3570,P64,,Debit Card,UK,M31,Pending,1.25,,2023-05-15 14:06:15,2023,5,15,0,14,0
5941,TX15941,2023-07-17,08:09:07,C5400,P74,444.22,PayPal,,M45,Chargeback,1.0,444.22,2023-07-17 08:09:07,2023,7,17,0,8,0
5942,TX15942,2024-02-24,04:11:23,C3555,P81,309.8,PayPal,USA,M46,Cancelled,1.0,309.8,2024-02-24 04:11:23,2024,2,24,5,4,1
5943,TX15943,2024-01-20,21:28:29,C5448,P23,167.09,Credit Card,Canada,M29,Pending,0.73,121.9757,2024-01-20 21:28:29,2024,1,20,5,21,1
5944,TX15944,2024-01-03,17:26:15,C1164,P22,239.8,Debit Card,Australia,M41,Pending,0.65,155.87,2024-01-03 17:26:15,2024,1,3,2,17,0
5945,TX15945,2023-07-15,02:26:06,C7146,P60,372.37,Credit Card,USA,M31,Chargeback,1.0,372.37,2023-07-15 02:26:06,2023,7,15,5,2,1
5946,TX15946,2024-02-22,04:54:43,C8652,P87,271.94,Debit Card,USA,M34,Completed,1.0,271.94,2024-02-22 04:54:43,2024,2,22,3,4,0
5947,TX15947,2023-06-16,15:24:28,C3966,P15,388.85,,USA,M29,Completed,1.0,388.85,2023-06-16 15:24:28,2023,6,16,4,15,0
5948,TX15948,2023-11-04,10:35:48,C4226,P14,111.31,Credit Card,UK,M3,Pending,1.25,139.1375,2023-11-04 10:35:48,2023,11,4,5,10,1
5949,TX15949,2023-06-09,05:39:14,C2759,P15,78.77,Debit Card,Canada,M29,Pending,0.73,57.5021,2023-06-09 05:39:14,2023,6,9,4,5,0
5950,TX15950,2023-08-01,03:03:48,C5464,P46,217.87,PayPal,USA,M25,Pending,1.0,217.87,2023-08-01 03:03:48,2023,8,1,1,3,0
5951,TX15951,2023-05-08,13:53:50,C5475,P2,201.63,PayPal,USA,M2,Completed,1.0,201.63,2023-05-08 13:53:50,2023,5,8,0,13,0
5952,TX15952,2023-05-07,02:46:48,C7784,P71,201.0,PayPal,Canada,M18,Cancelled,0.73,146.73,2023-05-07 02:46:48,2023,5,7,6,2,1
5953,TX15953,2023-08-02,01:29:37,C4878,P13,111.87,Debit Card,UK,M20,Cancelled,1.25,139.8375,2023-08-02 01:29:37,2023,8,2,2,1,0
5954,TX15954,2023-10-20,22:43:46,C9365,P84,349.1,Debit Card,USA,M22,Chargeback,1.0,349.1,2023-10-20 22:43:46,2023,10,20,4,22,0
5955,TX15955,2023-06-25,21:04:41,C3603,P21,28.57,PayPal,UK,M15,Refunded,1.25,35.7125,2023-06-25 21:04:41,2023,6,25,6,21,1
5956,TX15956,2023-06-18,16:29:08,C7762,P97,301.78,PayPal,USA,M2,Completed,1.0,301.78,2023-06-18 16:29:08,2023,6,18,6,16,1
5957,TX15957,2023-10-12,11:30:23,C9639,P61,467.04,Debit Card,USA,M33,Cancelled,1.0,467.04,2023-10-12 11:30:23,2023,10,12,3,11,0
5958,TX15958,2023-07-14,15:59:44,C4054,P48,263.49,Debit Card,Canada,M35,Cancelled,0.73,192.3477,2023-07-14 15:59:44,2023,7,14,4,15,0
5959,TX15959,2023-10-30,11:43:14,C3366,P10,533.65,Debit Card,Canada,M50,Chargeback,0.73,389.56449999999995,2023-10-30 11:43:14,2023,10,30,0,11,0
5960,TX15960,2023-08-09,12:52:13,C3645,P33,72.54,PayPal,UK,M6,Cancelled,1.25,90.67500000000001,2023-08-09 12:52:13,2023,8,9,2,12,0
5961,TX15961,2023-12-30,08:26:27,C9579,P85,554.04,Credit Card,Australia,M28,Chargeback,0.65,360.126,2023-12-30 08:26:27,2023,12,30,5,8,1
5962,TX15962,2023-12-15,11:06:21,C2971,P43,636.01,,UK,M29,Chargeback,1.25,795.0125,2023-12-15 11:06:21,2023,12,15,4,11,0
5963,TX15963,2023-07-09,21:22:18,C6737,P73,121.82,Debit Card,Canada,M32,Cancelled,0.73,88.92859999999999,2023-07-09 21:22:18,2023,7,9,6,21,1
5964,TX15964,2024-01-07,14:05:04,C4673,P21,211.77,Debit Card,UK,M9,Pending,1.25,264.71250000000003,2024-01-07 14:05:04,2024,1,7,6,14,1
5965,TX15965,2023-09-27,16:38:31,C4976,P21,78.27,Debit Card,,M9,Pending,1.0,78.27,2023-09-27 16:38:31,2023,9,27,2,16,0
5966,TX15966,2023-06-03,20:21:04,C9759,P25,170.04,Debit Card,Australia,M34,Pending,0.65,110.526,2023-06-03 20:21:04,2023,6,3,5,20,1
5967,TX15967,2023-11-21,03:17:19,C3640,P9,477.88,,USA,M27,Completed,1.0,477.88,2023-11-21 03:17:19,2023,11,21,1,3,0
5968,TX15968,2023-07-13,00:11:06,C6260,P63,112.58,PayPal,Australia,M27,Pending,0.65,73.177,2023-07-13 00:11:06,2023,7,13,3,0,0
5969,TX15969,2023-11-23,09:58:07,C2932,P67,160.74,PayPal,Canada,M29,Pending,0.73,117.34020000000001,2023-11-23 09:58:07,2023,11,23,3,9,0
5970,TX15970,2023-09-09,02:49:27,C6751,P31,119.22,Debit Card,Canada,M8,Cancelled,0.73,87.03059999999999,2023-09-09 02:49:27,2023,9,9,5,2,1
5971,TX15971,2023-11-09,14:08:49,C2441,P20,323.67,PayPal,USA,M28,Completed,1.0,323.67,2023-11-09 14:08:49,2023,11,9,3,14,0
5972,TX15972,2023-09-09,15:03:58,C6848,P47,49.96,PayPal,Canada,M11,Cancelled,0.73,36.4708,2023-09-09 15:03:58,2023,9,9,5,15,1
5973,TX15973,2023-08-12,06:05:00,C3810,P24,53.27,PayPal,Canada,M37,Pending,0.73,38.887100000000004,2023-08-12 06:05:00,2023,8,12,5,6,1
5974,TX15974,2024-01-16,15:46:14,C9304,P96,408.93,PayPal,USA,M4,Cancelled,1.0,408.93,2024-01-16 15:46:14,2024,1,16,1,15,0
5975,TX15975,2023-10-04,15:17:36,C1627,P91,62.51,Debit Card,Australia,M6,Cancelled,0.65,40.6315,2023-10-04 15:17:36,2023,10,4,2,15,0
5976,TX15976,2024-02-20,21:49:22,C9006,P92,898.07,Credit Card,USA,M9,Chargeback,1.0,898.07,2024-02-20 21:49:22,2024,2,20,1,21,0
5977,TX15977,2023-06-05,18:26:39,C7004,P80,371.39,Credit Card,USA,M43,Pending,1.0,371.39,2023-06-05 18:26:39,2023,6,5,0,18,0
5978,TX15978,2023-11-03,10:50:11,C9766,P31,173.49,PayPal,UK,M40,Completed,1.25,216.8625,2023-11-03 10:50:11,2023,11,3,4,10,0
5979,TX15979,2023-09-10,12:54:34,C9750,P22,143.71,Debit Card,UK,M20,Refunded,1.25,179.63750000000002,2023-09-10 12:54:34,2023,9,10,6,12,1
5980,TX15980,2024-02-04,11:06:40,C7762,P1,,PayPal,UK,M34,Refunded,1.25,,2024-02-04 11:06:40,2024,2,4,6,11,1
5981,TX15981,2023-10-16,06:09:48,C7497,P78,486.05,Credit Card,USA,M14,Cancelled,1.0,486.05,2023-10-16 06:09:48,2023,10,16,0,6,0
5982,TX15982,2023-12-02,16:17:13,C9487,P44,93.23,PayPal,Australia,M45,Completed,0.65,60.599500000000006,2023-12-02 16:17:13,2023,12,2,5,16,1
5983,TX15983,2023-07-11,18:38:11,C3000,P1,347.03,Debit Card,USA,M21,Completed,1.0,347.03,2023-07-11 18:38:11,2023,7,11,1,18,0
5984,TX15984,2023-10-12,11:28:52,C8113,P32,273.3,Debit Card,USA,M2,Pending,1.0,273.3,2023-10-12 11:28:52,2023,10,12,3,11,0
5985,TX15985,2023-08-23,02:05:30,C3970,P12,935.22,Credit Card,USA,M13,Chargeback,1.0,935.22,2023-08-23 02:05:30,2023,8,23,2,2,0
5986,TX15986,2024-02-13,12:48:46,C2898,P51,30.06,Debit Card,UK,M28,Refunded,1.25,37.574999999999996,2024-02-13 12:48:46,2024,2,13,1,12,0
5987,TX15987,2024-01-19,21:50:05,C9463,P35,148.37,Debit Card,Australia,M14,Completed,0.65,96.4405,2024-01-19 21:50:05,2024,1,19,4,21,0
5988,TX15988,2023-08-22,02:18:07,C2145,P87,48.04,PayPal,UK,M25,Refunded,1.25,60.05,2023-08-22 02:18:07,2023,8,22,1,2,0
5989,TX15989,2023-05-04,09:19:46,C9295,P82,80.02,Credit Card,Canada,M43,Pending,0.73,58.41459999999999,2023-05-04 09:19:46,2023,5,4,3,9,0
5990,TX15990,2024-03-23,00:27:54,C7993,P48,451.68,PayPal,USA,M22,Completed,1.0,451.68,2024-03-23 00:27:54,2024,3,23,5,0,1
5991,TX15991,2023-07-14,18:26:15,C3948,P7,72.75,Credit Card,UK,M4,Refunded,1.25,90.9375,2023-07-14 18:26:15,2023,7,14,4,18,0
5992,TX15992,2024-04-04,14:01:47,C6448,P55,51.47,PayPal,UK,M32,Pending,1.25,64.3375,2024-04-04 14:01:47,2024,4,4,3,14,0
5993,TX15993,2024-01-30,14:48:51,C3817,P67,308.18,Credit Card,UK,M29,Pending,1.25,385.225,2024-01-30 14:48:51,2024,1,30,1,14,0
5994,TX15994,2023-09-04,17:48:24,C4655,P53,,Debit Card,,M45,Completed,1.0,,2023-09-04 17:48:24,2023,9,4,0,17,0
5995,TX15995,2024-01-01,07:46:50,C9113,P14,54.22,PayPal,UK,M45,Pending,1.25,67.775,2024-01-01 07:46:50,2024,1,1,0,7,0
5996,TX15996,2024-02-12,12:57:23,C4478,P90,25.54,Credit Card,UK,M30,Refunded,1.25,31.924999999999997,2024-02-12 12:57:23,2024,2,12,0,12,0
5997,TX15997,2024-02-03,05:18:49,C2663,P50,38.79,PayPal,Canada,M33,Refunded,0.73,28.316699999999997,2024-02-03 05:18:49,2024,2,3,5,5,1
5998,TX15998,2023-08-02,16:46:02,C9655,P18,279.68,Credit Card,UK,M1,Cancelled,1.25,349.6,2023-08-02 16:46:02,2023,8,2,2,16,0
5999,TX15999,2023-08-07,18:08:33,C3505,P46,316.85,Debit Card,USA,M35,Refunded,1.0,316.85,2023-08-07 18:08:33,2023,8,7,0,18,0
6000,TX16000,2023-06-01,00:02:50,C1876,P93,,,UK,M50,Cancelled,1.25,,2023-06-01 00:02:50,2023,6,1,3,0,0
6001,TX16001,2024-03-10,06:43:41,C6829,P86,289.03,Credit Card,USA,M32,Refunded,1.0,289.03,2024-03-10 06:43:41,2024,3,10,6,6,1
6002,TX16002,2024-03-05,11:52:12,C5624,P38,83.62,PayPal,Canada,M36,Cancelled,0.73,61.0426,2024-03-05 11:52:12,2024,3,5,1,11,0
6003,TX16003,2023-10-22,22:36:48,C9640,P31,259.32,PayPal,UK,M20,Cancelled,1.25,324.15,2023-10-22 22:36:48,2023,10,22,6,22,1
6004,TX16004,2023-06-03,06:47:00,C7572,P73,210.32,Credit Card,USA,M50,Pending,1.0,210.32,2023-06-03 06:47:00,2023,6,3,5,6,1
6005,TX16005,2024-03-30,16:11:06,C2912,P99,,PayPal,Australia,M31,Completed,0.65,,2024-03-30 16:11:06,2024,3,30,5,16,1
6006,TX16006,2023-10-14,05:04:06,C3615,P41,50.59,PayPal,UK,M49,Pending,1.25,63.237500000000004,2023-10-14 05:04:06,2023,10,14,5,5,1
6007,TX16007,2024-03-09,09:14:03,C2905,P8,58.0,Debit Card,USA,M23,Refunded,1.0,58.0,2024-03-09 09:14:03,2024,3,9,5,9,1
6008,TX16008,2024-03-01,06:20:45,C3812,P99,287.07,Debit Card,UK,M49,Chargeback,1.25,358.8375,2024-03-01 06:20:45,2024,3,1,4,6,0
6009,TX16009,2023-07-02,06:58:24,C1904,P53,552.33,PayPal,USA,M38,Chargeback,1.0,552.33,2023-07-02 06:58:24,2023,7,2,6,6,1
6010,TX16010,2023-09-27,10:19:00,C3432,P10,85.03,PayPal,Canada,M35,Pending,0.73,62.0719,2023-09-27 10:19:00,2023,9,27,2,10,0
6011,TX16011,2024-01-13,11:46:41,C3013,P83,207.81,PayPal,Canada,M13,Completed,0.73,151.7013,2024-01-13 11:46:41,2024,1,13,5,11,1
6012,TX16012,2023-09-17,01:25:34,C5189,P30,67.18,Debit Card,Australia,M25,Refunded,0.65,43.66700000000001,2023-09-17 01:25:34,2023,9,17,6,1,1
6013,TX16013,2023-06-29,05:08:57,C9260,P30,176.72,,UK,M4,Completed,1.25,220.9,2023-06-29 05:08:57,2023,6,29,3,5,0
6014,TX16014,2024-02-24,07:17:54,C2639,P47,235.38,PayPal,UK,M45,Completed,1.25,294.225,2024-02-24 07:17:54,2024,2,24,5,7,1
6015,TX16015,2023-09-30,13:18:36,C4691,P90,,Debit Card,Canada,M43,Chargeback,0.73,,2023-09-30 13:18:36,2023,9,30,5,13,1
6016,TX16016,2023-12-24,17:20:15,C6483,P64,141.8,Debit Card,USA,M15,Refunded,1.0,141.8,2023-12-24 17:20:15,2023,12,24,6,17,1
6017,TX16017,2023-11-25,16:18:17,C4971,P25,87.24,Debit Card,UK,M50,Completed,1.25,109.05,2023-11-25 16:18:17,2023,11,25,5,16,1
6018,TX16018,2024-01-04,09:50:40,C2067,P71,37.19,PayPal,UK,M17,Refunded,1.25,46.4875,2024-01-04 09:50:40,2024,1,4,3,9,0
6019,TX16019,2024-03-17,18:23:11,C2725,P94,429.73,Debit Card,USA,M35,Completed,1.0,429.73,2024-03-17 18:23:11,2024,3,17,6,18,1
6020,TX16020,2023-05-22,22:18:40,C4469,P53,177.77,Credit Card,UK,M38,Pending,1.25,222.2125,2023-05-22 22:18:40,2023,5,22,0,22,0
6021,TX16021,2023-09-04,13:47:37,C9153,P23,271.87,PayPal,Canada,M43,Cancelled,0.73,198.4651,2023-09-04 13:47:37,2023,9,4,0,13,0
6022,TX16022,2023-12-18,12:47:12,C9694,P85,,Credit Card,Canada,M22,Chargeback,0.73,,2023-12-18 12:47:12,2023,12,18,0,12,0
6023,TX16023,2024-02-10,09:02:18,C6830,P59,400.16,PayPal,USA,M41,Cancelled,1.0,400.16,2024-02-10 09:02:18,2024,2,10,5,9,1
6024,TX16024,2024-01-05,19:44:54,C8198,P72,425.23,PayPal,USA,M20,Pending,1.0,425.23,2024-01-05 19:44:54,2024,1,5,4,19,0
6025,TX16025,2024-02-07,04:29:39,C2194,P32,52.29,PayPal,USA,M3,Refunded,1.0,52.29,2024-02-07 04:29:39,2024,2,7,2,4,0
6026,TX16026,2023-09-08,10:15:37,C6989,P94,94.62,Debit Card,Canada,M28,Pending,0.73,69.07260000000001,2023-09-08 10:15:37,2023,9,8,4,10,0
6027,TX16027,2023-09-06,06:30:41,C4983,P5,135.33,Debit Card,USA,M8,Refunded,1.0,135.33,2023-09-06 06:30:41,2023,9,6,2,6,0
6028,TX16028,2023-09-28,02:57:38,C5641,P77,235.22,,Canada,M27,Pending,0.73,171.7106,2023-09-28 02:57:38,2023,9,28,3,2,0
6029,TX16029,2023-06-04,15:28:38,C2445,P81,84.6,Debit Card,USA,M49,Refunded,1.0,84.6,2023-06-04 15:28:38,2023,6,4,6,15,1
6030,TX16030,2024-01-21,06:20:10,C1138,P91,149.71,Debit Card,UK,M45,Cancelled,1.25,187.13750000000002,2024-01-21 06:20:10,2024,1,21,6,6,1
6031,TX16031,2024-03-10,05:49:08,C8488,P34,165.25,Debit Card,USA,M19,Refunded,1.0,165.25,2024-03-10 05:49:08,2024,3,10,6,5,1
6032,TX16032,2023-11-18,15:42:54,C1368,P10,291.6,PayPal,,M14,Cancelled,1.0,291.6,2023-11-18 15:42:54,2023,11,18,5,15,1
6033,TX16033,2023-11-14,20:55:05,C7965,P17,225.12,PayPal,USA,M40,Refunded,1.0,225.12,2023-11-14 20:55:05,2023,11,14,1,20,0
6034,TX16034,2024-01-25,16:08:13,C1922,P6,409.17,Credit Card,UK,M14,Chargeback,1.25,511.46250000000003,2024-01-25 16:08:13,2024,1,25,3,16,0
6035,TX16035,2024-04-14,02:11:44,C8529,P89,314.13,Debit Card,USA,M35,Refunded,1.0,314.13,2024-04-14 02:11:44,2024,4,14,6,2,1
6036,TX16036,2023-08-31,19:44:48,C7475,P45,143.82,Credit Card,Canada,M18,Cancelled,0.73,104.98859999999999,2023-08-31 19:44:48,2023,8,31,3,19,0
6037,TX16037,2023-09-07,17:38:54,C3439,P71,131.46,Credit Card,Canada,M14,Chargeback,0.73,95.9658,2023-09-07 17:38:54,2023,9,7,3,17,0
6038,TX16038,2024-03-03,07:11:04,C1969,P11,443.89,Debit Card,USA,M42,Cancelled,1.0,443.89,2024-03-03 07:11:04,2024,3,3,6,7,1
6039,TX16039,2023-11-14,11:46:18,C4914,P1,49.36,Debit Card,Canada,M15,Refunded,0.73,36.0328,2023-11-14 11:46:18,2023,11,14,1,11,0
6040,TX16040,2023-10-28,12:41:01,C1487,P31,194.9,PayPal,,M42,Completed,1.0,194.9,2023-10-28 12:41:01,2023,10,28,5,12,1
6041,TX16041,2023-05-30,04:17:21,C6321,P46,225.64,,USA,M42,Completed,1.0,225.64,2023-05-30 04:17:21,2023,5,30,1,4,0
6042,TX16042,2024-04-24,19:49:20,C8493,P51,84.36,Credit Card,UK,M12,Refunded,1.25,105.45,2024-04-24 19:49:20,2024,4,24,2,19,0
6043,TX16043,2024-01-19,23:49:27,C3298,P38,68.42,Debit Card,USA,M24,Refunded,1.0,68.42,2024-01-19 23:49:27,2024,1,19,4,23,0
6044,TX16044,2023-07-25,15:49:11,C2396,P52,448.32,Credit Card,Canada,M50,Chargeback,0.73,327.2736,2023-07-25 15:49:11,2023,7,25,1,15,0
6045,TX16045,2023-09-05,21:35:23,C8450,P36,151.63,Credit Card,Canada,M34,Completed,0.73,110.6899,2023-09-05 21:35:23,2023,9,5,1,21,0
6046,TX16046,2024-03-12,08:23:20,C7821,P38,394.73,Debit Card,USA,M39,Cancelled,1.0,394.73,2024-03-12 08:23:20,2024,3,12,1,8,0
6047,TX16047,2024-02-09,20:11:32,C6644,P75,239.9,,,M22,Completed,1.0,239.9,2024-02-09 20:11:32,2024,2,9,4,20,0
6048,TX16048,2024-02-23,18:59:28,C5147,P31,100.99,PayPal,Canada,M6,Pending,0.73,73.72269999999999,2024-02-23 18:59:28,2024,2,23,4,18,0
6049,TX16049,2024-04-23,08:09:15,C3687,P81,105.35,Credit Card,Australia,M16,Cancelled,0.65,68.47749999999999,2024-04-23 08:09:15,2024,4,23,1,8,0
6050,TX16050,2024-01-21,00:57:25,C9619,P63,304.03,PayPal,UK,M2,Cancelled,1.25,380.03749999999997,2024-01-21 00:57:25,2024,1,21,6,0,1
6051,TX16051,2023-10-05,05:27:49,C1327,P76,106.09,PayPal,Australia,M4,Completed,0.65,68.9585,2023-10-05 05:27:49,2023,10,5,3,5,0
6052,TX16052,2023-07-05,02:48:03,C6429,P49,,Credit Card,UK,M21,Chargeback,1.25,,2023-07-05 02:48:03,2023,7,5,2,2,0
6053,TX16053,2023-11-04,16:44:16,C9471,P16,421.58,Credit Card,USA,M5,Completed,1.0,421.58,2023-11-04 16:44:16,2023,11,4,5,16,1
6054,TX16054,2024-01-27,02:01:50,C3929,P14,605.48,Credit Card,Canada,M46,Chargeback,0.73,442.0004,2024-01-27 02:01:50,2024,1,27,5,2,1
6055,TX16055,2023-11-14,21:36:51,C1995,P1,146.93,Debit Card,UK,M36,Completed,1.25,183.66250000000002,2023-11-14 21:36:51,2023,11,14,1,21,0
6056,TX16056,2023-08-02,01:12:25,C2763,P43,322.64,PayPal,UK,M3,Cancelled,1.25,403.29999999999995,2023-08-02 01:12:25,2023,8,2,2,1,0
6057,TX16057,2023-05-16,03:16:19,C3677,P90,147.02,PayPal,UK,M45,Cancelled,1.25,183.775,2023-05-16 03:16:19,2023,5,16,1,3,0
6058,TX16058,2024-02-13,14:16:54,C4152,P98,47.72,Debit Card,Canada,M48,Refunded,0.73,34.8356,2024-02-13 14:16:54,2024,2,13,1,14,0
6059,TX16059,2023-05-28,02:31:15,C3453,P9,154.02,Debit Card,,M14,Completed,1.0,154.02,2023-05-28 02:31:15,2023,5,28,6,2,1
6060,TX16060,2023-07-30,06:15:42,C3623,P4,422.03,Debit Card,UK,M23,Chargeback,1.25,527.5374999999999,2023-07-30 06:15:42,2023,7,30,6,6,1
6061,TX16061,2023-12-04,06:39:32,C7761,P100,409.35,PayPal,USA,M32,Completed,1.0,409.35,2023-12-04 06:39:32,2023,12,4,0,6,0
6062,TX16062,2023-06-02,08:36:09,C7884,P85,,Credit Card,UK,M25,Completed,1.25,,2023-06-02 08:36:09,2023,6,2,4,8,0
6063,TX16063,2024-03-02,13:27:31,C5269,P55,99.8,Debit Card,UK,M17,Completed,1.25,124.75,2024-03-02 13:27:31,2024,3,2,5,13,1
6064,TX16064,2023-10-22,08:12:18,C7259,P79,497.44,Credit Card,USA,M21,Completed,1.0,497.44,2023-10-22 08:12:18,2023,10,22,6,8,1
6065,TX16065,2023-11-22,04:31:29,C6261,P26,132.78,Debit Card,Canada,M13,Completed,0.73,96.9294,2023-11-22 04:31:29,2023,11,22,2,4,0
6066,TX16066,2023-05-10,23:36:16,C3816,P94,114.73,Credit Card,UK,M23,Refunded,1.25,143.4125,2023-05-10 23:36:16,2023,5,10,2,23,0
